Product,Varientid,Product_Title,Description,Type,Vendor,Tags,Weight,SKU,Processing_time,Slug,Price,Compare_price,Cost,Quantity,Recommended_price,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value",Category,"Variant Barcode"
631,632,"I Love Someone w Down Syndrome Leather Bracelet","<p>This awareness bracelet features a silver heart charm that says ""I Love Someone With Down Syndrome"" on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 7/8 inch by 7/8 inch. </p>","Wholesale Merchandise Shop",vendor-unknown,"Blue & Yellow Ribbon - Retail, bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Blue-Yellow, Down Syndrome, GiftOption_Yes, product-type_Bracelets, walmart, Wholesale ",0.045359237,RE-BC-123-10,,i-love-someone-w-down-syndrome-leather-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,,'849228077681
632,633,"Down Syndrome Awareness Charm on Leather Cord Bracelet","<p>This Down syndrome awareness bracelet features a round silver ring with a blue and yellow ribbon hanging in the center and the words ""Down Syndrome Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"Blue & Yellow Ribbon - Retail, bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Blue-Yellow, Down Syndrome, GiftOption_Yes, product-type_Bracelets, walmart, Wholesale ",0.045359237,RE-BC-126-10DS,,down-syndrome-awareness-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,,'810003046475
633,634,"Childhood Cancer Awareness Charm on Leather Cord Bracelet","<p>This pediatric cancer awareness bracelet features a round silver charm with a gold ribbon hanging in the center and the words ""Childhood Cancer Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, Childhood Cancer, clearance_No, color_Gold, GiftOption_Yes, Gold Ribbon - Retail, product-type_Bracelets, walmart, Wholesale Merchandise",0.045359237,RE-BC-126-11CC,,childhood-cancer-awareness-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"Gold Ribbon",'849228098969
634,635,"Prostate Cancer Awareness Black Leather Bracelet","<p>This Prostate Cancer awareness charm bracelet features a round silver ring charm with a light blue ribbon hanging in the center and the words ""Prostate Cancer Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Light Blue, GiftOption_Yes, Light Blue Ribbon - Retail, product-type_Bracelets, Prostate Cancer, walmart, Wholesale M",0.045359237,RE-BC-126-12PC,,prostate-cancer-awareness-black-leather-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,,'849228098983
635,636,"Cerebral Palsy Awareness Black Leather Bracelet","<p>This Cerebral Palsy awareness charm bracelet features a round silver ring with a green ribbon hanging in the center and the words ""Cerebral Palsy Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"Bracelet, bracelet-style_Charm, bracelet-style_Cord, Cerebral Palsy, clearance_No, color_Green, GiftOption_Yes, Green - Retail, product-type_Bracelets, walmart, Wholesale Merchandise Shop: Br",0.045359237,RE-BC-126-13CP,,cerebral-palsy-awareness-black-leather-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"Green Ribbon",'849228099003
636,637,"Organ Donors Awareness Black Leather Bracelet","<p>This Organ Donation awareness charm bracelet features a round silver ring with a green ribbon hanging in the center and the words ""Organ Donors Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Green, GiftOption_Yes, Green Ribbon - Retail, Organ Donation, product-type_Bracelets, walmart, Wholesale Merchandise",0.045359237,RE-BC-126-13OD,,organ-donors-awareness-black-leather-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,,'849228099027
637,638,"Bone Cancer Awareness Leather Cord Bracelets","<p>This Bone Cancer awareness bracelet features a round silver ring with a white ribbon hanging in the center and the words ""Bone Cancer Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"Bone Cancer, Bone Cancer Awareness Merchandise, bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_White, GiftOption_Yes, product-type_Bracelets, White Ribbon - Wholesa",0.045359237,RE-BC-126-15BC,,bone-cancer-awareness-leather-cord-bracelets,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"White Ribbon",'810003046550
638,639,"Lung Cancer Awareness Leather Cord Bracelets","<p>This Lung Cancer awareness bracelet features a round silver ring with a white ribbon hanging in the center and the words ""Lung Cancer Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_White, GiftOption_Yes, Lung Cancer, Lung Cancer Awareness Ribbons, Lung Cancer Ribbon Bracelets, product-type_Bracele",0.045359237,RE-BC-126-15LC,,lung-cancer-awareness-leather-cord-bracelets,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"White Ribbon",'810003046635
639,640,"Alzheimer's Awareness Black Leather Cord Bracelet","<p>This Alzheimer's disease awareness bracelet features a round silver ring with a purple ribbon hanging in the center and the words ""Alzheimer's Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"Alzheimer's, bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Purple, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail, walmart, Wholesale Merchandise S",0.045359237,RE-BC-126-4AL,,alzheimers-awareness-black-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,,'849228099041
640,641,"Crohn's Awareness Black Leather Cord Bracelet","<p>This Crohn's disease awareness bracelet features a round silver ring with a purple ribbon hanging in the center and the words ""Crohn's Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Purple, Crohn's Disease, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail, walmart, Wholesale Merchandi",0.045359237,RE-BC-126-4CR,,crohns-awareness-black-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,,'849228099089
641,642,"Domestic Violence Awareness Leather Bracelet","<p>This Domestic Violence awareness bracelet features a silver ring charm with a purple ribbon hanging in the center and the words ""Domestic Violence Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Purple, Domestic Violence, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail, walmart, Wholesale Merchan",0.045359237,RE-BC-126-4DV,,domestic-violence-awareness-leather-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,,'849228099102
642,643,"Epilepsy Awareness Black Leather Cord Bracelet","<p>This Epilepsy awareness bracelet features a round silver ring with a purple ribbon hanging in the center and the words ""Epilepsy Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Purple, Epilepsy, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail, walmart, Wholesale Merchandise Shop",0.045359237,RE-BC-126-4EP,,epilepsy-awareness-black-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"Purple Ribbon",'810003043665
643,644,"Fibromyalgia Awareness Leather Cord Bracelet","<p>This Fibromyalgia awareness bracelet features a round silver ring with a purple ribbon hanging in the center and the words ""Fibromyalgia Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Purple, Fibromyalgia, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail, walmart, Wholesale Merchandise",0.045359237,RE-BC-126-4FB,,fibromyalgia-awareness-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"Purple Ribbon",'849228099126
644,645,"Lupus Awareness Black Leather Cord Bracelet","<p>This Lupus awareness bracelet features a round silver ring with a purple ribbon hanging in the center and the words ""Lupus Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Purple, GiftOption_Yes, Lupus, product-type_Bracelets, Purple Ribbon - Retail, walmart, Wholesale Merchandise Shop: B",0.045359237,RE-BC-126-4LU,,lupus-awareness-black-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"Purple Ribbon",'849228099140
645,646,"Pancreatic Cancer Awareness Leather Bracelet","<p>This Pancreatic Cancer awareness bracelet features a round silver ring with a purple ribbon hanging in the center and the words ""Pancreatic Cancer Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Purple, GiftOption_Yes, Pancreatic Cancer, product-type_Bracelets, Purple Ribbon - Retail, walmart, Wholesale Merchan",0.045359237,RE-BC-126-4PC,,pancreatic-cancer-awareness-leather-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"Purple Ribbon",'849228099164
646,647,"Leukemia Awareness Leather Cord Bracelet","<p>This Leukemia awareness bracelet features a round silver ring with an orange ribbon hanging in the center and the words ""Leukemia Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Orange, GiftOption_Yes, Leukemia, Orange Ribbon - Retail, product-type_Bracelets, walmart, Wholesale Merchandise Shop",0.045359237,RE-BC-126-5LK,,leukemia-awareness-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"Orange Ribbon",'810003043764
647,648,"Brain Cancer Awareness Charm on Black Cord Bracelet","<p>This Brain Cancer awareness bracelet features a round silver ring with a gray ribbon hanging in the center and the words ""Brain Cancer Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, Brain Cancer, clearance_No, color_Gray, GiftOption_Yes, Gray Ribbon - Retail, product-type_Bracelets, walmart, Wholesale Merchandise Shop",0.045359237,RE-BC-126-7BC,,brain-cancer-awareness-black-leather-bracelet-1-bracelet-retail,2.25,,2.25,999,12.99,Title,"Default Title",,,,,"Gray Ribbon",'849228099188
648,649,"Parkinson's Awareness Black Leather Cord Bracelet","<p>This Parkinson's disease awareness bracelet features a round silver ring with a gray ribbon hanging in the center and the words ""Parkinson's Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Gray, GiftOption_Yes, Gray Ribbon - Retail, Parkinson's, product-type_Bracelets, walmart, Wholesale Merchandise Shop: ",0.045359237,RE-BC-126-7PK,,parkinsons-awareness-black-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,500,12.99,Title,"Default Title",,,,,"Gray Ribbon",'810003046352
649,650,"Colon Cancer Awareness Leather Cord Bracelet","<p>This Colon Cancer awareness bracelet features a round silver ring with a dark blue ribbon hanging in the center and the words ""Colon Cancer Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, Colon Cancer, color_Dark Blue, Dark Blue Ribbon - Retail, GiftOption_Yes, product-type_Bracelets, walmart, Wholesale Mercha",0.045359237,RE-BC-126-8CC,,colon-cancer-awareness-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,500,12.99,Title,"Default Title",,,,,"Dark Blue Ribbon",'849228099201
650,651,"Lymphoma Awareness Black Leather Cord Bracelet","<p>This Lymphoma awareness bracelet features a round silver ring with a lime green ribbon hanging in the center and the words ""Lymphoma Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Lime Green, GiftOption_Yes, Lime Green Ribbon - Retail, Lymphoma, product-type_Bracelets, walmart, Wholesale Merchand",0.045359237,RE-BC-126-9LY,,lymphoma-awareness-black-leather-cord-bracelet-1-bracelet-retail,2.25,,2.25,500,12.99,Title,"Default Title",,,,,"Lime Green Ribbon",'849228099225
651,652,"Muscular Dystrophy Awareness Leather Bracelet","<p>This Muscular Dystrophy awareness bracelet features a round silver ring with a lime green ribbon hanging in the center and the words ""Muscular Dystrophy Awareness"" around the outside on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charm is 3/4 inch in diameter. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, clearance_No, color_Lime Green, GiftOption_Yes, product-type_Bracelets, walmart, Wholesale Merchandise Shop: Bracelets-181, Wholesale Merchandise Sh",0.045359237,RE-BC-126-9MD,,muscular-dystrophy-awareness-leather-bracelet-1-bracelet-retail,2.25,,2.25,500,12.99,Title,"Default Title",,,,,"Lime Green Ribbon",'849228099249
652,653,"Suicide Awareness Leather Cord Bracelets","<p>This Suicide Awareness charm bracelet  features a silver heart charm with a teal and purple ribbon and the words ""Suicide Awareness"" on a trendy black leather cord bracelet with a lobster clasp. The bracelet is 8 inches and the sterling silver plated charmis 3/4 inch by 3/4 inch. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Charm, bracelet-style_Cord, Bracelets, clearance_No, color_Teal-Purple, GiftOption_Yes, product-type_Bracelets, Suicide Awareness, Teal & Purple Ribbon - Wholesale, Wholesale M",0.008981128926,RE-BC-129-32SA,,pack-of-12-suicide-awareness-leather-cord-bracelets-12-bracelets,2.25,,2.25,500,12.99,"Package Quantity","1 Bracelet",,,,,,'8945091221908
